customer_id,snapshot_date,region,preferred_channel,tenure_months,orders_last_6m,avg_order_value,total_spend_12m,last_order_days_ago,last_order_date,support_tickets_6m,returns_6m,is_premium_member,discount_rate,sessions_30d,pages_per_session,email_open_rate,churned
C005953,2025-09-05,EU,mobile,14,4,70.64,593.7,83,2025-06-14,0,1,0,0.347,9,3.85,0.151,0
C005954,2025-09-05,LATAM,web,21,3,69.8,981.34,112,2025-05-16,1,2,0,0.341,19,4.87,0.229,0
C005955,2025-09-05,APAC,web,19,2,32.42,489.73,6,2025-08-30,0,0,0,0.046,15,4.64,0.018,0
C005956,2025-09-05,EU,store,19,3,85.73,886.79,75,2025-06-22,0,0,0,0.137,28,6.91,0.0,0
C005957,2025-09-05,LATAM,web,23,1,52.55,740.48,3,2025-09-02,0,0,0,0.044,12,4.45,0.481,0
C005958,2025-09-05,EU,web,16,4,63.36,404.48,122,2025-05-06,0,0,0,0.193,25,3.12,0.245,0
C005959,2025-09-05,LATAM,web,18,1,65.76,684.1,96,2025-06-01,1,0,0,0.498,1,5.32,0.001,1
C005960,2025-09-05,EU,web,16,2,64.79,478.0,206,2025-02-11,0,1,0,0.254,3,3.94,0.116,0
C005961,2025-09-05,EU,store,0,3,62.97,416.39,153,2025-04-05,1,0,0,0.278,10,4.14,0.434,1
C005962,2025-09-05,NA,email,11,3,104.1,1303.98,15,2025-08-21,0,0,0,0.44,8,2.46,0.109,1
C005963,2025-09-05,EU,mobile,11,3,63.98,475.71,140,2025-04-18,1,1,0,0.562,2,1.0,0.0,1
C005964,2025-09-05,APAC,store,14,3,52.46,447.88,66,2025-07-01,1,0,0,0.395,8,4.5,0.428,0
C005965,2025-09-05,APAC,store,9,6,55.99,237.43,162,2025-03-27,0,0,0,0.054,11,3.99,0.25,0
C005966,2025-09-05,APAC,web,1,1,34.52,436.9,63,2025-07-04,0,0,0,0.436,35,4.42,0.224,0
C005967,2025-09-05,NA,email,32,1,91.43,152.7,104,2025-05-24,0,0,0,0.105,14,4.48,0.257,1
C005968,2025-09-05,APAC,mobile,19,2,108.75,99.66,81,2025-06-16,0,0,0,0.166,12,3.84,0.134,0
C005969,2025-09-05,NA,mobile,1,5,36.71,360.34,113,2025-05-15,0,0,0,0.331,18,4.41,0.432,1
C005970,2025-09-05,LATAM,store,15,4,55.84,178.85,13,2025-08-23,0,0,0,0.333,29,3.7,0.219,0
C005971,2025-09-05,EU,store,5,3,46.46,168.46,63,2025-07-04,0,0,0,0.415,21,5.18,0.556,0
C005972,2025-09-05,APAC,web,11,6,72.5,912.3,70,2025-06-27,1,0,0,0.184,9,4.45,0.368,0
C005973,2025-09-05,APAC,email,13,3,26.15,456.99,134,2025-04-24,0,2,1,0.208,10,5.25,0.007,1
C005974,2025-09-05,NA,mobile,14,2,35.86,116.31,45,2025-07-22,0,0,0,0.29,26,1.0,0.137,0
C005975,2025-09-05,NA,email,8,0,100.66,1081.99,16,2025-08-20,0,1,1,0.008,26,2.02,0.045,0
C005976,2025-09-05,EU,mobile,2,4,82.0,530.04,70,2025-06-27,1,0,1,0.069,20,4.63,0.277,0
C005977,2025-09-05,NA,mobile,15,2,60.97,776.19,65,2025-07-02,0,0,0,0.238,9,1.92,0.276,0
C005978,2025-09-05,NA,mobile,18,3,104.02,1176.51,70,2025-06-27,0,0,0,0.281,12,2.68,0.355,0
C005979,2025-09-05,LATAM,store,19,2,17.3,195.27,90,2025-06-07,1,0,0,0.444,21,2.59,0.311,1
C005980,2025-09-05,EU,mobile,13,4,38.73,503.56,57,2025-07-10,0,0,0,0.5,14,2.99,0.514,1
C005981,2025-09-05,NA,mobile,8,3,50.76,485.26,79,2025-06-18,0,0,0,0.238,4,3.73,0.111,0
C005982,2025-09-05,EU,mobile,3,0,69.2,793.17,22,2025-08-14,0,1,0,0.164,11,4.5,0.121,0
C005983,2025-09-05,APAC,web,29,2,91.66,909.33,134,2025-04-24,1,0,1,0.041,24,3.35,0.237,1
C005984,2025-09-05,LATAM,store,24,3,28.77,163.7,6,2025-08-30,3,0,0,0.582,20,3.96,0.127,0
C005985,2025-09-05,APAC,web,9,5,87.75,722.84,27,2025-08-09,2,0,1,0.219,23,3.5,0.413,0
C005986,2025-09-05,NA,web,23,3,32.72,365.08,79,2025-06-18,0,0,0,0.014,16,5.14,0.504,0
C005987,2025-09-05,LATAM,store,32,1,108.07,1774.82,14,2025-08-22,0,0,1,0.265,5,5.15,0.097,0
C005988,2025-09-05,APAC,web,0,0,36.23,432.87,42,2025-07-25,0,0,0,0.327,14,4.38,0.148,1
C005989,2025-09-05,LATAM,store,8,2,13.5,147.9,73,2025-06-24,0,0,1,0.283,15,7.46,0.114,0
C005990,2025-09-05,EU,email,24,7,25.65,302.97,8,2025-08-28,0,0,1,0.026,32,4.29,0.245,0
C005991,2025-09-05,NA,web,11,1,72.6,799.02,5,2025-08-31,1,1,0,0.195,5,6.28,0.45,0
C005992,2025-09-05,LATAM,store,17,2,81.07,376.59,36,2025-07-31,1,0,1,0.283,17,4.97,0.346,0
C005993,2025-09-05,EU,mobile,7,3,86.37,407.94,36,2025-07-31,2,2,0,0.363,19,4.62,0.319,1
C005994,2025-09-05,APAC,store,29,0,61.43,394.71,24,2025-08-12,0,0,0,0.041,13,5.23,0.0,1
C005995,2025-09-05,NA,email,15,4,56.9,332.13,52,2025-07-15,0,1,0,0.419,24,4.32,0.06,0
C005996,2025-09-05,EU,store,11,6,110.5,446.39,37,2025-07-30,0,2,0,0.483,0,2.71,0.0,1
C005997,2025-09-05,EU,mobile,4,2,87.57,1011.9,18,2025-08-18,1,0,0,0.458,18,2.85,0.237,1
C005998,2025-09-05,APAC,web,15,5,90.24,636.1,42,2025-07-25,0,2,0,0.325,18,5.93,0.0,0
C005999,2025-09-05,NA,web,20,4,54.38,122.14,70,2025-06-27,0,0,1,0.163,11,2.87,0.223,0
C006000,2025-09-05,NA,email,7,5,69.48,981.02,18,2025-08-18,0,0,1,0.145,14,6.4,0.379,0
C006001,2025-09-05,NA,email,14,0,39.68,442.61,6,2025-08-30,2,0,0,0.387,12,3.04,0.0,1
C006002,2025-09-05,APAC,mobile,5,3,70.34,1238.75,95,2025-06-02,0,0,0,0.567,5,3.86,0.541,1
C006003,2025-09-05,LATAM,web,0,2,60.57,85.53,7,2025-08-29,0,1,0,0.42,19,1.96,0.591,0
C006004,2025-09-05,EU,web,5,4,74.39,1173.78,76,2025-06-21,0,0,0,0.304,10,2.28,0.199,0
C006005,2025-09-05,NA,web,8,1,27.51,119.21,42,2025-07-25,1,0,0,0.104,11,2.29,0.088,1
C006006,2025-09-05,LATAM,store,6,1,22.01,119.25,47,2025-07-20,2,1,0,0.162,13,3.44,0.095,1
C006007,2025-09-05,APAC,email,17,3,63.25,876.24,102,2025-05-26,0,0,1,0.028,23,3.31,0.174,0
C006008,2025-09-05,APAC,web,7,2,101.1,542.3,78,2025-06-19,0,0,0,0.189,8,3.94,0.279,0
C006009,2025-09-05,APAC,web,17,4,40.69,420.6,65,2025-07-02,2,1,0,0.247,11,5.33,0.0,0
C006010,2025-09-05,EU,email,7,1,91.24,548.25,27,2025-08-09,0,2,1,0.189,10,1.76,0.567,0
C006011,2025-09-05,APAC,store,8,4,42.38,19.57,46,2025-07-21,1,0,0,0.408,15,3.09,0.436,0
C006012,2025-09-05,APAC,web,18,0,87.7,942.04,123,2025-05-05,0,0,1,0.122,15,5.75,0.54,0
C006013,2025-09-05,LATAM,email,28,4,71.43,436.4,6,2025-08-30,0,0,1,0.166,4,6.52,0.054,0
C006014,2025-09-05,LATAM,store,7,3,79.81,497.54,43,2025-07-24,1,2,0,0.326,1,4.83,0.483,1
C006015,2025-09-05,EU,web,21,2,47.01,589.11,76,2025-06-21,1,0,0,0.451,13,3.6,0.28,0
C006016,2025-09-05,LATAM,web,20,5,26.81,238.73,33,2025-08-03,1,0,1,0.096,11,3.21,0.248,0
C006017,2025-09-05,EU,web,9,3,51.81,0.0,53,2025-07-14,0,0,0,0.263,21,4.34,0.24,0
C006018,2025-09-05,EU,store,0,4,56.51,312.8,56,2025-07-11,1,0,0,0.242,22,2.51,0.485,1
C006019,2025-09-05,LATAM,email,0,2,48.75,179.85,125,2025-05-03,0,0,1,0.185,8,4.24,0.112,1
C006020,2025-09-05,NA,web,0,0,61.06,535.25,83,2025-06-14,1,0,0,0.083,7,1.52,0.352,1
C006021,2025-09-05,APAC,store,10,3,71.29,790.33,80,2025-06-17,0,0,0,0.06,20,5.31,0.481,0
C006022,2025-09-05,APAC,mobile,1,2,38.13,451.66,62,2025-07-05,1,0,0,0.538,16,4.9,0.694,0
C006023,2025-09-05,NA,mobile,8,3,46.4,334.83,49,2025-07-18,0,2,1,0.179,24,2.33,0.349,0
C006024,2025-09-05,LATAM,store,0,1,57.51,421.26,62,2025-07-05,1,1,0,0.254,16,1.17,0.172,1
C006025,2025-09-05,EU,store,5,3,70.5,1032.17,98,2025-05-30,1,0,1,0.152,11,5.79,0.279,1
C006026,2025-09-05,EU,email,15,5,8.51,117.97,34,2025-08-02,2,0,1,0.175,36,4.0,0.756,0
C006027,2025-09-05,EU,web,24,3,77.49,650.13,106,2025-05-22,0,2,1,0.296,5,4.36,0.464,0
C006028,2025-09-05,EU,email,11,1,59.05,687.92,45,2025-07-22,0,0,0,0.205,17,3.22,0.028,1
C006029,2025-09-05,EU,store,18,1,39.54,272.01,34,2025-08-02,0,3,0,0.115,9,5.11,0.252,0
C006030,2025-09-05,NA,mobile,0,0,118.91,1903.63,76,2025-06-21,1,1,0,0.245,9,2.51,0.237,1
C006031,2025-09-05,APAC,web,4,3,79.64,176.26,2,2025-09-03,0,0,1,0.109,20,5.31,0.528,0
C006032,2025-09-05,NA,store,6,2,100.35,659.74,43,2025-07-24,0,0,0,0.358,0,3.65,0.258,1
C006033,2025-09-05,NA,web,9,3,67.22,698.49,84,2025-06-13,0,0,0,0.232,25,3.21,0.486,0
C006034,2025-09-05,EU,web,0,1,8.12,40.38,68,2025-06-29,0,1,0,0.474,24,5.46,0.292,1
C006035,2025-09-05,NA,store,26,5,43.05,534.46,111,2025-05-17,0,0,0,0.529,7,4.08,0.423,1
C006036,2025-09-05,APAC,store,18,1,66.52,820.98,57,2025-07-10,1,0,0,0.448,17,2.4,0.779,0
C006037,2025-09-05,LATAM,store,18,5,106.35,1195.88,69,2025-06-28,1,1,0,0.578,3,4.2,0.048,0
C006038,2025-09-05,EU,store,1,1,53.68,709.19,91,2025-06-06,1,0,1,0.149,4,2.59,0.0,0
C006039,2025-09-05,LATAM,mobile,20,2,73.27,683.9,126,2025-05-02,3,0,0,0.178,5,3.88,0.29,1
C006040,2025-09-05,EU,store,10,6,66.61,725.61,111,2025-05-17,0,0,1,0.123,17,3.82,0.0,0
C006041,2025-09-05,LATAM,store,26,0,77.71,1351.27,123,2025-05-05,1,1,0,0.102,2,6.71,0.1,1
C006042,2025-09-05,NA,web,1,0,45.49,169.52,12,2025-08-24,0,0,0,0.059,32,3.7,0.251,1
C006043,2025-09-05,EU,web,0,0,63.02,290.65,26,2025-08-10,0,1,0,0.004,17,5.87,0.128,1
C006044,2025-09-05,APAC,mobile,0,4,70.14,11.02,58,2025-07-09,0,0,0,0.231,31,2.52,0.343,0
C006045,2025-09-05,NA,web,19,2,21.2,163.87,12,2025-08-24,0,0,0,0.44,17,3.63,0.505,0
C006046,2025-09-05,APAC,web,27,2,59.41,637.73,121,2025-05-07,0,1,0,0.134,20,4.6,0.0,1
C006047,2025-09-05,NA,store,33,4,48.43,227.71,40,2025-07-27,0,0,0,0.542,6,3.89,0.0,1
C006048,2025-09-05,EU,web,17,4,62.44,847.03,1,2025-09-04,0,0,0,0.491,7,2.55,0.111,1
C006049,2025-09-05,APAC,email,37,0,69.34,193.56,130,2025-04-28,1,0,0,0.49,4,3.73,0.289,1
C006050,2025-09-05,APAC,web,3,7,95.0,644.05,185,2025-03-04,0,0,0,0.373,16,5.11,0.498,0
C006051,2025-09-05,EU,store,0,3,63.79,872.6,53,2025-07-14,0,0,0,0.251,11,3.12,0.0,0
C006052,2025-09-05,NA,web,1,2,86.97,329.31,19,2025-08-17,2,0,0,0.599,22,1.0,0.112,1
C006053,2025-09-05,LATAM,web,28,7,91.91,1309.83,125,2025-05-03,0,0,0,0.545,6,5.57,0.0,1
C006054,2025-09-05,EU,email,0,4,72.6,152.63,49,2025-07-18,0,0,0,0.408,20,3.11,0.156,1
C006055,2025-09-05,NA,store,19,4,68.81,407.24,52,2025-07-15,1,0,1,0.208,13,3.0,0.379,0
C006056,2025-09-05,LATAM,store,26,6,57.05,481.19,45,2025-07-22,0,1,1,0.292,16,6.65,0.516,0
C006057,2025-09-05,EU,email,0,0,117.1,818.67,74,2025-06-23,0,1,0,0.19,1,7.16,0.114,1
C006058,2025-09-05,EU,store,22,2,52.61,474.42,39,2025-07-28,0,0,0,0.251,4,3.83,0.707,0
C006059,2025-09-05,NA,email,11,1,84.32,1031.86,82,2025-06-15,1,0,0,0.144,4,1.98,0.387,0
C006060,2025-09-05,APAC,mobile,4,5,39.76,404.79,6,2025-08-30,0,0,1,0.235,4,1.75,0.0,0
C006061,2025-09-05,EU,email,2,3,70.85,577.89,106,2025-05-22,1,2,0,0.568,30,3.88,0.452,1
C006062,2025-09-05,EU,web,15,2,71.35,9.65,10,2025-08-26,0,0,1,0.039,9,7.64,0.433,1
C006063,2025-09-05,EU,web,0,0,65.13,557.95,19,2025-08-17,0,0,0,0.544,32,4.25,0.369,1
C006064,2025-09-05,NA,mobile,1,6,69.95,663.84,22,2025-08-14,0,0,0,0.067,9,5.17,0.071,1
C006065,2025-09-05,APAC,web,9,0,65.98,750.54,160,2025-03-29,0,0,0,0.517,1,3.01,0.379,1
C006066,2025-09-05,EU,web,32,3,86.76,714.73,82,2025-06-15,0,1,1,0.286,20,4.94,0.071,1
C006067,2025-09-05,APAC,store,19,3,8.29,54.4,10,2025-08-26,1,0,0,0.319,10,4.63,0.342,0
C006068,2025-09-05,NA,web,0,1,81.47,566.63,31,2025-08-05,0,1,0,0.526,4,3.9,0.174,0
C006069,2025-09-05,NA,mobile,26,5,80.51,588.34,11,2025-08-25,0,0,0,0.43,5,4.06,0.385,1
C006070,2025-09-05,NA,mobile,18,1,67.71,0.0,13,2025-08-23,2,0,0,0.45,2,3.26,0.303,0
C006071,2025-09-05,EU,web,25,3,87.4,1081.66,46,2025-07-21,0,0,1,0.088,7,5.07,0.359,0
C006072,2025-09-05,EU,web,0,2,72.01,480.82,66,2025-07-01,0,1,0,0.118,4,3.49,0.0,1
C006073,2025-09-05,EU,email,11,4,33.64,480.88,127,2025-05-01,0,1,0,0.382,23,3.68,0.137,1
C006074,2025-09-05,EU,mobile,22,3,111.08,38.92,45,2025-07-22,0,0,0,0.053,22,6.42,0.298,0
C006075,2025-09-05,LATAM,store,2,3,31.67,309.04,8,2025-08-28,0,0,1,0.084,10,2.78,0.664,1
C006076,2025-09-05,LATAM,email,7,0,76.48,112.06,25,2025-08-11,1,0,0,0.566,8,6.01,0.278,0
C006077,2025-09-05,EU,email,0,5,54.33,131.13,136,2025-04-22,0,1,0,0.365,20,5.16,0.432,1
C006078,2025-09-05,APAC,store,12,5,62.64,524.06,73,2025-06-24,0,0,0,0.58,0,4.97,0.556,0
C006079,2025-09-05,APAC,store,11,3,71.63,650.42,102,2025-05-26,0,0,0,0.086,15,4.87,0.188,1
C006080,2025-09-05,APAC,store,7,2,49.68,544.55,80,2025-06-17,0,0,0,0.452,32,1.83,0.0,1
C006081,2025-09-05,APAC,mobile,24,4,32.99,163.64,74,2025-06-23,0,0,0,0.366,31,3.09,0.124,0
C006082,2025-09-05,LATAM,email,0,2,79.89,110.53,147,2025-04-11,2,1,0,0.165,4,4.3,0.174,1
C006083,2025-09-05,NA,web,14,3,39.25,325.67,168,2025-03-21,0,2,0,0.05,12,2.9,0.385,1
C006084,2025-09-05,NA,mobile,0,0,99.26,856.02,1,2025-09-04,0,0,0,0.062,17,3.95,0.0,1
C006085,2025-09-05,NA,store,25,6,50.66,301.42,71,2025-06-26,2,0,0,0.175,5,6.44,0.397,1
C006086,2025-09-05,APAC,web,1,7,89.79,1319.72,14,2025-08-22,0,0,0,0.422,18,2.2,0.214,1
C006087,2025-09-05,APAC,mobile,14,4,99.49,225.37,33,2025-08-03,1,2,0,0.465,9,4.97,0.321,0
C006088,2025-09-05,APAC,mobile,18,0,84.03,453.13,180,2025-03-09,0,0,0,0.13,18,5.39,0.165,1
C006089,2025-09-05,LATAM,mobile,0,1,95.56,880.92,75,2025-06-22,0,0,0,0.17,7,2.12,0.766,1
C006090,2025-09-05,LATAM,mobile,36,7,45.02,108.31,46,2025-07-21,0,0,0,0.563,17,4.34,0.762,1
C006091,2025-09-05,NA,email,10,3,64.89,316.41,73,2025-06-24,0,2,0,0.348,21,4.17,0.166,0
C006092,2025-09-05,APAC,web,11,5,90.43,1071.78,7,2025-08-29,3,0,1,0.078,19,4.83,0.244,0
C006093,2025-09-05,EU,email,21,2,48.25,266.14,48,2025-07-19,1,0,0,0.258,26,3.27,0.482,1
C006094,2025-09-05,APAC,email,17,2,42.68,181.18,52,2025-07-15,0,1,1,0.026,11,6.11,0.024,0
C006095,2025-09-05,NA,mobile,11,1,88.35,928.6,78,2025-06-19,0,0,0,0.122,20,1.0,0.503,0
C006096,2025-09-05,APAC,store,14,2,63.91,155.48,11,2025-08-25,1,2,0,0.386,7,6.4,0.667,0
C006097,2025-09-05,EU,store,9,0,50.89,241.38,97,2025-05-31,1,1,0,0.05,15,2.22,0.128,1
C006098,2025-09-05,EU,email,11,1,60.6,467.35,98,2025-05-30,0,1,0,0.476,0,5.09,0.625,0
C006099,2025-09-05,EU,email,5,0,50.91,234.5,43,2025-07-24,1,0,0,0.5,19,5.61,0.134,1
C006100,2025-09-05,LATAM,store,23,1,59.75,560.2,47,2025-07-20,0,2,0,0.205,14,4.18,0.183,0
C006101,2025-09-05,LATAM,mobile,1,4,77.38,850.11,41,2025-07-26,1,1,1,0.089,13,4.27,0.106,0
C006102,2025-09-05,LATAM,mobile,4,7,47.36,567.45,12,2025-08-24,0,0,0,0.223,20,3.72,0.022,0
C006103,2025-09-05,NA,store,22,3,61.05,645.73,54,2025-07-13,1,1,0,0.01,3,4.96,0.66,0
C006104,2025-09-05,EU,mobile,5,5,105.97,888.28,43,2025-07-24,1,1,0,0.03,6,1.0,0.522,1
C006105,2025-09-05,LATAM,mobile,18,3,56.85,578.56,35,2025-08-01,0,1,1,0.295,5,3.2,0.573,0
C006106,2025-09-05,LATAM,web,4,3,71.22,1077.07,75,2025-06-22,0,1,1,0.101,14,3.42,0.162,0
C006107,2025-09-05,LATAM,store,3,4,48.47,406.65,28,2025-08-08,0,0,0,0.553,4,5.43,0.532,1
C006108,2025-09-05,LATAM,email,7,3,76.13,716.4,108,2025-05-20,0,0,1,0.017,10,1.88,0.141,0
C006109,2025-09-05,EU,email,11,5,54.34,138.82,36,2025-07-31,0,0,0,0.393,25,4.82,0.285,0
C006110,2025-09-05,LATAM,email,18,4,59.78,0.0,53,2025-07-14,0,0,1,0.288,15,4.8,0.365,0
C006111,2025-09-05,NA,email,10,1,85.74,870.75,99,2025-05-29,1,0,0,0.426,16,1.9,0.029,1
C006112,2025-09-05,EU,store,4,1,25.39,120.26,103,2025-05-25,1,2,1,0.158,23,5.3,0.486,0
C006113,2025-09-05,LATAM,web,15,5,57.88,94.58,104,2025-05-24,1,0,0,0.383,4,4.09,0.213,1
C006114,2025-09-05,LATAM,web,14,6,89.88,735.02,185,2025-03-04,0,0,0,0.263,20,3.3,0.425,1
C006115,2025-09-05,NA,web,16,6,33.8,295.4,8,2025-08-28,0,0,0,0.21,19,2.82,0.278,1
C006116,2025-09-05,EU,store,11,2,73.27,1157.84,109,2025-05-19,1,0,0,0.17,5,3.71,0.201,1
C006117,2025-09-05,APAC,mobile,18,2,107.59,1680.19,25,2025-08-11,0,1,1,0.236,1,3.18,0.252,0
C006118,2025-09-05,APAC,store,3,4,71.23,342.29,22,2025-08-14,1,0,0,0.112,13,1.85,0.432,0
C006119,2025-09-05,APAC,email,6,6,86.78,901.65,80,2025-06-17,0,0,0,0.559,16,2.99,0.288,1
C006120,2025-09-05,APAC,web,0,0,82.17,706.73,64,2025-07-03,0,0,0,0.084,21,2.49,0.075,1
C006121,2025-09-05,LATAM,email,6,4,77.98,1063.52,16,2025-08-20,2,0,0,0.01,17,2.81,0.584,0
C006122,2025-09-05,EU,web,28,0,42.52,189.83,47,2025-07-20,0,0,1,0.217,18,2.71,0.434,0
C006123,2025-09-05,LATAM,email,22,3,23.77,173.93,43,2025-07-24,1,0,1,0.117,9,2.48,0.248,1
C006124,2025-09-05,LATAM,mobile,18,1,42.03,190.35,50,2025-07-17,1,1,0,0.379,17,3.98,0.477,1
C006125,2025-09-05,APAC,store,2,1,73.39,618.79,52,2025-07-15,3,0,0,0.195,14,5.53,0.492,0
C006126,2025-09-05,EU,email,6,2,81.07,365.14,107,2025-05-21,1,0,0,0.117,9,2.1,0.264,1
C006127,2025-09-05,NA,mobile,0,0,34.3,302.33,13,2025-08-23,0,0,0,0.342,11,6.07,0.528,1
C006128,2025-09-05,NA,web,0,4,67.83,415.36,68,2025-06-29,1,0,0,0.261,0,2.46,0.122,1
C006129,2025-09-05,NA,store,13,3,71.37,161.94,1,2025-09-04,1,0,0,0.09,7,6.08,0.318,0
C006130,2025-09-05,LATAM,store,6,2,86.88,298.96,152,2025-04-06,1,0,0,0.282,29,3.63,0.071,0
C006131,2025-09-05,EU,web,10,0,55.53,148.84,40,2025-07-27,0,0,0,0.156,17,5.28,0.31,1
C006132,2025-09-05,EU,store,2,2,63.71,584.26,11,2025-08-25,1,0,0,0.574,10,4.58,0.746,0
C006133,2025-09-05,EU,mobile,23,2,54.03,298.62,0,2025-09-05,0,1,0,0.081,18,2.21,0.33,1
C006134,2025-09-05,NA,mobile,22,4,47.38,117.52,2,2025-09-03,0,1,0,0.1,14,3.85,0.294,0
C006135,2025-09-05,EU,store,6,3,104.1,701.59,6,2025-08-30,1,1,0,0.154,15,5.68,0.192,0
C006136,2025-09-05,NA,email,24,5,86.27,509.26,94,2025-06-03,0,1,0,0.313,12,4.52,0.404,0
C006137,2025-09-05,LATAM,web,24,0,131.36,1537.5,145,2025-04-13,1,0,0,0.021,11,4.42,0.0,0
C006138,2025-09-05,NA,store,24,4,53.67,654.92,11,2025-08-25,1,0,0,0.423,23,3.41,0.596,0
C006139,2025-09-05,APAC,store,8,0,41.16,511.2,29,2025-08-07,0,1,0,0.457,14,3.57,0.151,0
C006140,2025-09-05,EU,web,4,1,45.73,625.43,18,2025-08-18,2,0,0,0.199,1,3.77,0.302,0
C006141,2025-09-05,LATAM,mobile,0,0,53.26,130.93,43,2025-07-24,1,0,0,0.104,7,1.62,0.334,1
C006142,2025-09-05,APAC,mobile,0,1,56.72,379.63,62,2025-07-05,0,0,0,0.293,14,3.68,0.411,1
C006143,2025-09-05,APAC,email,10,3,83.1,607.69,21,2025-08-15,2,0,1,0.193,14,2.73,0.367,1
C006144,2025-09-05,LATAM,store,8,1,77.72,510.35,119,2025-05-09,0,0,1,0.159,25,2.25,0.662,0
C006145,2025-09-05,LATAM,web,0,0,56.21,825.27,11,2025-08-25,0,0,1,0.068,30,4.76,0.411,1
C006146,2025-09-05,EU,web,0,1,87.85,656.97,69,2025-06-28,0,0,0,0.567,10,5.29,0.426,0
C006147,2025-09-05,APAC,store,22,3,99.32,1184.89,78,2025-06-19,0,0,0,0.256,16,2.64,0.319,0
C006148,2025-09-05,EU,store,8,4,113.22,122.37,61,2025-07-06,1,0,0,0.416,12,5.14,0.418,0
C006149,2025-09-05,APAC,email,12,1,51.68,196.33,45,2025-07-22,1,0,0,0.542,4,3.89,0.977,0
C006150,2025-09-05,NA,store,25,3,66.05,555.23,100,2025-05-28,0,0,0,0.175,6,1.88,0.006,1
C006151,2025-09-05,EU,mobile,0,3,79.67,366.18,65,2025-07-02,1,0,0,0.425,0,5.56,0.527,1
C006152,2025-09-05,NA,web,22,0,110.62,975.12,50,2025-07-17,3,0,0,0.293,6,3.52,0.093,0
C006153,2025-09-05,NA,mobile,9,0,34.6,412.68,156,2025-04-02,2,0,0,0.199,15,4.43,0.299,0
C006154,2025-09-05,NA,email,2,3,101.54,618.61,105,2025-05-23,0,0,0,0.513,6,5.25,0.0,1
C006155,2025-09-05,LATAM,web,14,1,25.94,212.91,15,2025-08-21,0,1,1,0.022,11,2.46,0.352,0
C006156,2025-09-05,NA,store,0,1,70.08,508.81,3,2025-09-02,0,1,0,0.426,8,5.53,0.054,0
C006157,2025-09-05,LATAM,mobile,8,3,66.86,444.78,102,2025-05-26,0,1,0,0.453,12,3.06,0.178,0
C006158,2025-09-05,APAC,email,6,4,107.16,1180.89,20,2025-08-16,1,0,0,0.433,22,3.21,0.271,0
C006159,2025-09-05,EU,web,11,1,86.6,504.06,96,2025-06-01,0,1,0,0.526,9,3.19,0.199,0
C006160,2025-09-05,NA,mobile,4,5,64.61,496.57,11,2025-08-25,0,1,1,0.008,1,4.3,0.188,0
C006161,2025-09-05,EU,store,0,6,22.47,171.88,104,2025-05-24,1,0,1,0.045,10,6.25,0.229,1
C006162,2025-09-05,LATAM,email,25,8,23.99,177.85,36,2025-07-31,0,1,1,0.115,6,3.91,0.59,0
C006163,2025-09-05,APAC,store,7,5,47.74,361.89,9,2025-08-27,0,0,0,0.179,26,2.81,0.277,1
C006164,2025-09-05,LATAM,web,3,4,37.31,453.09,18,2025-08-18,1,0,0,0.499,6,6.09,0.379,0
C006165,2025-09-05,APAC,store,36,2,77.99,716.5,83,2025-06-14,4,0,1,0.089,0,6.22,0.547,0
C006166,2025-09-05,NA,email,6,2,94.02,662.6,15,2025-08-21,0,0,0,0.458,37,2.54,0.388,0
C006167,2025-09-05,NA,email,13,1,56.89,274.19,103,2025-05-25,0,0,0,0.041,6,3.08,0.408,1
C006168,2025-09-05,APAC,store,9,6,77.91,651.58,30,2025-08-06,2,0,1,0.257,14,3.31,0.173,0
C006169,2025-09-05,NA,store,0,5,46.21,129.17,142,2025-04-16,0,1,0,0.099,9,4.71,0.234,1
C006170,2025-09-05,APAC,mobile,15,1,75.59,541.31,26,2025-08-10,0,0,0,0.336,16,5.5,0.0,0
C006171,2025-09-05,NA,web,4,1,22.47,244.65,102,2025-05-26,0,0,1,0.212,8,3.02,0.539,1
C006172,2025-09-05,NA,store,4,6,51.99,152.68,101,2025-05-27,0,1,1,0.246,18,1.17,0.263,0
C006173,2025-09-05,APAC,mobile,16,2,70.86,20.8,201,2025-02-16,0,0,0,0.566,19,6.59,0.265,1
C006174,2025-09-05,NA,web,13,4,63.63,482.33,62,2025-07-05,0,0,1,0.054,0,5.58,0.465,0
C006175,2025-09-05,EU,store,3,1,43.59,320.24,81,2025-06-16,0,0,0,0.394,3,5.08,0.321,0
C006176,2025-09-05,NA,web,29,2,42.97,544.27,55,2025-07-12,0,0,0,0.439,35,4.53,0.624,0
C006177,2025-09-05,APAC,email,11,2,72.76,899.99,8,2025-08-28,1,0,0,0.416,8,5.74,0.321,0
C006178,2025-09-05,APAC,web,6,1,91.66,1319.52,84,2025-06-13,0,0,0,0.237,7,4.46,0.448,0
C006179,2025-09-05,EU,email,12,0,98.84,1299.65,69,2025-06-28,1,0,1,0.083,3,2.74,0.137,0
C006180,2025-09-05,NA,mobile,20,2,70.5,328.29,2,2025-09-03,0,0,0,0.437,18,2.99,0.511,1
C006181,2025-09-05,APAC,store,4,0,65.51,425.59,70,2025-06-27,0,0,1,0.072,7,4.03,0.0,0
C006182,2025-09-05,LATAM,mobile,6,0,109.36,719.62,70,2025-06-27,0,0,0,0.327,9,3.78,0.214,1
